"Int0","Int1","SNOScene","Int2","TagMap_","CustomTileInfo_","CustomTileInfo_I0","CustomTileInfo_I1","CustomTileInfo_I2","CustomTileInfo_V0_","CustomTileInfo_V0_X","CustomTileInfo_V0_Y","Id"
"2","300","32991","100","True","True","0","0","0","True","0","0","1036"
"2","300","136168","100","True","True","0","0","0","True","0","0","1037"
"2","200","32992","100","True","True","0","0","0","True","0","0","1038"
"2","300","32993","100","True","True","0","0","0","True","0","0","1039"
"2","300","32995","100","True","True","0","0","0","True","0","0","1040"
"2","300","174657","100","True","True","0","0","0","True","0","0","1041"
"2","300","32997","100","True","True","0","0","0","True","0","0","1042"
"6","100","32981","100","True","True","0","0","0","True","0","0","1043"
"6","100","66925","100","True","True","0","0","0","True","0","0","1044"
"6","100","32982","100","True","True","0","0","0","True","0","0","1045"
"6","100","32983","100","True","True","0","0","0","True","0","0","1046"
"6","100","32984","100","True","True","0","0","0","True","0","0","1047"
"14","100","32979","100","True","True","0","0","0","True","0","0","1048"
"14","100","1885","100","True","True","0","0","0","True","0","0","1049"
"10","100","32985","100","True","True","0","0","0","True","0","0","1050"
"10","100","32986","100","True","True","0","0","0","True","0","0","1051"
"10","100","32987","100","True","True","0","0","0","True","0","0","1052"
"8","100","1886","100","True","True","0","0","0","True","0","0","1053"
"8","100","32999","100","True","True","0","0","0","True","0","0","1054"
"8","300","136170","100","True","True","0","0","0","True","0","0","1055"
"8","200","33000","100","True","True","0","0","0","True","0","0","1056"
"8","300","33001","100","True","True","0","0","0","True","0","0","1057"
"8","300","174663","100","True","True","0","0","0","True","0","0","1058"
"8","300","33002","100","True","True","0","0","0","True","0","0","1059"
"4","100","131819","100","True","True","0","0","0","True","0","0","1060"
"4","200","75325","100","True","True","0","0","0","True","0","0","1061"
"4","300","131755","100","True","True","0","0","0","True","0","0","1062"
"0","100","131767","100","True","True","0","0","0","True","0","0","1063"
"12","100","75480","100","True","True","0","0","0","True","0","0","1064"
"0","401","75490","100","True","True","0","0","0","True","0","0","1065"
"1","100","75478","100","True","True","0","0","0","True","0","0","1066"
"1","200","86356","100","True","True","0","0","0","True","0","0","1067"
"1","300","131771","100","True","True","0","0","0","True","0","0","1068"
"5","100","131776","100","True","True","0","0","0","True","0","0","1069"
"13","100","131782","100","True","True","0","0","0","True","0","0","1070"
"3","100","131785","100","True","True","0","0","0","True","0","0","1071"
"7","100","131788","100","True","True","0","0","0","True","0","0","1072"
"0","100","131840","100","True","True","0","0","0","True","0","0","1073"
"15","100","75437","100","True","True","0","0","0","True","0","0","1074"
"11","100","131793","100","True","True","0","0","0","True","0","0","1075"
"9","100","131796","100","True","True","0","0","0","True","0","0","1076"
"2","100","75476","100","True","True","0","0","0","True","0","0","1077"
"2","200","86368","100","True","True","0","0","0","True","0","0","1078"
"2","300","131799","100","True","True","0","0","0","True","0","0","1079"
"6","100","131803","100","True","True","0","0","0","True","0","0","1080"
"14","100","131806","100","True","True","0","0","0","True","0","0","1081"
"10","100","131809","100","True","True","0","0","0","True","0","0","1082"
"8","100","75488","100","True","True","0","0","0","True","0","0","1083"
"8","100","131812","100","True","True","0","0","0","True","0","0","1084"
"8","200","86408","100","True","True","0","0","0","True","0","0","1085"
"8","300","131815","100","True","True","0","0","0","True","0","0","1086"
"4","100","31080","100","True","True","0","0","0","True","0","0","1087"
"4","300","184808","100","True","True","0","0","0","True","0","0","1088"
"4","200","31081","100","True","True","0","0","0","True","0","0","1089"
"4","200","31082","100","True","True","0","0","0","True","0","0","1090"
"4","300","31083","100","True","True","0","0","0","True","0","0","1091"
"0","100","1785","100","True","True","0","0","0","True","0","0","1092"
"12","100","31079","100","True","True","0","0","0","True","0","0","1093"
"0","401","31084","100","True","True","0","0","0","True","0","0","1094"
"1","100","31093","100","True","True","0","0","0","True","0","0","1095"
"1","300","184809","100","True","True","0","0","0","True","0","0","1096"
"1","200","31094","100","True","True","0","0","0","True","0","0","1097"
"1","200","31095","100","True","True","0","0","0","True","0","0","1098"
"1","300","31096","100","True","True","0","0","0","True","0","0","1099"
"5","100","31086","100","True","True","0","0","0","True","0","0","1100"
"13","100","31085","100","True","True","0","0","0","True","0","0","1101"
"3","100","31091","100","True","True","0","0","0","True","0","0","1102"
"7","100","31089","100","True","True","0","0","0","True","0","0","1103"
"0","100","31087","100","True","True","0","0","0","True","0","0","1104"
"15","100","31088","100","True","True","0","0","0","True","0","0","1105"
"11","100","31090","100","True","True","0","0","0","True","0","0","1106"
"9","100","31092","100","True","True","0","0","0","True","0","0","1107"
"2","100","31099","100","True","True","0","0","0","True","0","0","1108"
"2","300","184811","100","True","True","0","0","0","True","0","0","1109"
"2","200","31100","100","True","True","0","0","0","True","0","0","1110"
"2","200","31101","100","True","True","0","0","0","True","0","0","1111"
"2","300","31102","100","True","True","0","0","0","True","0","0","1112"
"6","100","1786","100","True","True","0","0","0","True","0","0","1113"
"14","100","31097","100","True","True","0","0","0","True","0","0","1114"
"10","100","31098","100","True","True","0","0","0","True","0","0","1115"
"8","100","31103","100","True","True","0","0","0","True","0","0","1116"
"8","300","199502","100","True","True","0","0","0","True","0","0","1117"
"8","300","184812","100","True","True","0","0","0","True","0","0","1118"
"8","200","31105","100","True","True","0","0","0","True","0","0","1119"
"8","200","31106","100","True","True","0","0","0","True","0","0","1120"
"8","300","31107","100","True","True","0","0","0","True","0","0","1121"
"2","100","31118","100","True","True","0","0","0","True","0","0","1122"
"2","100","31119","100","True","True","0","0","0","True","0","0","1123"
"2","300","184619","100","True","True","0","0","0","True","0","0","1124"
"2","200","31120","100","True","True","0","0","0","True","0","0","1125"
"2","300","31121","100","True","True","0","0","0","True","0","0","1126"
"6","100","31112","100","True","True","0","0","0","True","0","0","1127"
"6","100","31113","100","True","True","0","0","0","True","0","0","1128"
"14","100","31110","100","True","True","0","0","0","True","0","0","1129"
"14","100","31111","100","True","True","0","0","0","True","0","0","1130"
"10","100","31116","100","True","True","0","0","0","True","0","0","1131"
"10","100","1787","100","True","True","0","0","0","True","0","0","1132"
"10","100","64242","100","True","True","0","0","0","True","0","0","1133"
"8","100","31123","100","True","True","0","0","0","True","0","0","1134"
"8","100","31124","100","True","True","0","0","0","True","0","0","1135"
"8","300","184621","100","True","True","0","0","0","True","0","0","1136"
"8","200","31125","100","True","True","0","0","0","True","0","0","1137"
"8","300","31126","100","True","True","0","0","0","True","0","0","1138"
"11","100","135685","100","True","True","0","0","0","True","0","0","1139"
"12","101","72876","100","True","True","0","0","0","True","0","0","1140"
"4","300","96987","100","True","True","0","0","0","True","0","0","1141"
"8","200","110490","100","True","True","0","0","0","True","0","0","1142"
"4","100","151655","100","True","True","0","0","0","True","0","0","1143"
"4","200","151979","100","True","True","0","0","0","True","0","0","1144"
"4","300","156637","100","True","True","0","0","0","True","0","0","1145"
"4","300","225196","100","True","True","0","0","0","True","0","0","1146"
"4","300","185174","100","True","True","0","0","0","True","0","0","1147"
"12","100","151143","100","True","True","0","0","0","True","0","0","1148"
"12","100","151319","100","True","True","0","0","0","True","0","0","1149"
"12","100","223766","100","True","True","0","0","0","True","0","0","1150"
"12","100","223742","100","True","True","0","0","0","True","0","0","1151"
"0","401","154952","100","True","True","0","0","0","True","0","0","1152"
"1","100","154038","100","True","True","0","0","0","True","0","0","1153"
"1","200","154056","100","True","True","0","0","0","True","0","0","1154"
"1","300","154066","100","True","True","0","0","0","True","0","0","1155"
"1","300","225197","100","True","True","0","0","0","True","0","0","1156"
"1","300","185175","100","True","True","0","0","0","True","0","0","1157"
"5","100","152562","100","True","True","0","0","0","True","0","0","1158"
"5","100","152610","100","True","True","0","0","0","True","0","0","1159"
"13","100","152038","100","True","True","0","0","0","True","0","0","1160"
"3","100","153112","100","True","True","0","0","0","True","0","0","1161"
"3","100","153250","100","True","True","0","0","0","True","0","0","1162"
"3","100","224644","100","True","True","0","0","0","True","0","0","1163"
"3","100","220797","100","True","True","0","0","0","True","0","0","1164"
"7","100","133974","100","True","True","0","0","0","True","0","0","1165"
"15","100","152935","100","True","True","0","0","0","True","0","0","1166"
"15","100","221307","100","True","True","0","0","0","True","0","0","1167"
"11","100","151698","100","True","True","0","0","0","True","0","0","1168"
"9","100","153287","100","True","True","0","0","0","True","0","0","1169"
"2","100","154687","100","True","True","0","0","0","True","0","0","1170"
"2","200","154731","100","True","True","0","0","0","True","0","0","1171"
"2","300","156649","100","True","True","0","0","0","True","0","0","1172"
"2","300","225213","100","True","True","0","0","0","True","0","0","1173"
"2","300","185176","100","True","True","0","0","0","True","0","0","1174"
"6","100","154189","100","True","True","0","0","0","True","0","0","1175"
"6","100","154233","100","True","True","0","0","0","True","0","0","1176"
"14","100","154118","100","True","True","0","0","0","True","0","0","1177"
"10","100","154639","100","True","True","0","0","0","True","0","0","1178"
"8","100","154791","100","True","True","0","0","0","True","0","0","1179"
"8","200","154821","100","True","True","0","0","0","True","0","0","1180"
"8","300","155325","100","True","True","0","0","0","True","0","0","1181"
"8","300","225214","100","True","True","0","0","0","True","0","0","1182"
"8","300","185177","100","True","True","0","0","0","True","0","0","1183"
"1","200","142380","100","True","True","0","0","0","True","0","0","1184"
"2","200","142370","100","True","True","0","0","0","True","0","0","1185"
"1","200","142387","100","True","True","0","0","0","True","0","0","1186"
"2","200","142375","100","True","True","0","0","0","True","0","0","1187"
"1","200","146825","100","True","True","0","0","0","True","0","0","1188"
"2","200","146820","100","True","True","0","0","0","True","0","0","1189"
"1","200","146835","100","True","True","0","0","0","True","0","0","1190"
"2","200","146830","100","True","True","0","0","0","True","0","0","1191"
"1","200","151256","100","True","True","0","0","0","True","0","0","1192"
"2","200","151262","100","True","True","0","0","0","True","0","0","1193"
"1","200","151265","100","True","True","0","0","0","True","0","0","1194"
"2","200","151259","100","True","True","0","0","0","True","0","0","1195"
"1","200","31071","100","True","True","0","0","0","True","0","0","1196"
"1","200","250881","100","True","True","0","0","0","True","0","0","1197"
"2","200","250882","100","True","True","0","0","0","True","0","0","1198"
"4","200","250883","100","True","True","0","0","0","True","0","0","1199"
"8","200","250884","100","True","True","0","0","0","True","0","0","1200"
"4","300","250892","100","True","True","0","0","0","True","0","0","1201"
"1","300","250893","100","True","True","0","0","0","True","0","0","1202"
"2","300","250894","100","True","True","0","0","0","True","0","0","1203"
"8","300","250895","100","True","True","0","0","0","True","0","0","1204"
"6","100","242155","100","True","True","0","0","0","True","0","0","1205"
"3","100","242190","100","True","True","0","0","0","True","0","0","1206"
"11","100","242272","100","True","True","0","0","0","True","0","0","1207"
"14","100","242295","100","True","True","0","0","0","True","0","0","1208"
"7","100","242312","100","True","True","0","0","0","True","0","0","1209"
"15","100","242326","100","True","True","0","0","0","True","0","0","1210"
"12","100","242487","100","True","True","0","0","0","True","0","0","1211"
"13","100","242678","100","True","True","0","0","0","True","0","0","1212"
"9","100","242711","100","True","True","0","0","0","True","0","0","1213"
"3","100","242801","100","True","True","0","0","0","True","0","0","1214"
"12","100","242881","100","True","True","0","0","0","True","0","0","1215"
"5","100","242935","100","True","True","0","0","0","True","0","0","1216"
"1","100","243005","100","True","True","0","0","0","True","0","0","1217"
"3","100","243101","100","True","True","0","0","0","True","0","0","1218"
"10","100","252804","100","True","True","0","0","0","True","0","0","1219"
"2","100","243895","100","True","True","0","0","0","True","0","0","1220"
"1","100","243905","100","True","True","0","0","0","True","0","0","1221"
"12","100","243923","100","True","True","0","0","0","True","0","0","1222"
"4","100","243954","100","True","True","0","0","0","True","0","0","1223"
"2","100","243970","100","True","True","0","0","0","True","0","0","1224"
"15","100","243990","100","True","True","0","0","0","True","0","0","1225"
"10","100","244026","100","True","True","0","0","0","True","0","0","1226"
"8","100","244132","100","True","True","0","0","0","True","0","0","1227"
"3","100","244152","100","True","True","0","0","0","True","0","0","1228"
"15","100","253156","100","True","True","0","0","0","True","0","0","1229"
"8","100","244230","100","True","True","0","0","0","True","0","0","1230"
"10","100","244271","100","True","True","0","0","0","True","0","0","1231"
"14","100","289062","100","True","True","0","0","0","True","0","0","1232"
"15","100","289135","100","True","True","0","0","0","True","0","0","1233"
"15","100","253322","100","True","True","0","0","0","True","0","0","1234"
"12","100","289146","100","True","True","0","0","0","True","0","0","1235"
"15","100","253395","100","True","True","0","0","0","True","0","0","1236"
"9","100","244575","100","True","True","0","0","0","True","0","0","1237"
"7","100","244617","100","True","True","0","0","0","True","0","0","1238"
"5","100","244655","100","True","True","0","0","0","True","0","0","1239"
"13","100","244673","100","True","True","0","0","0","True","0","0","1240"
"5","100","244706","100","True","True","0","0","0","True","0","0","1241"
"5","100","244722","100","True","True","0","0","0","True","0","0","1242"
"13","100","244743","100","True","True","0","0","0","True","0","0","1243"
"6","100","244800","100","True","True","0","0","0","True","0","0","1244"
"4","100","244921","100","True","True","0","0","0","True","0","0","1245"
"14","100","245024","100","True","True","0","0","0","True","0","0","1246"
"14","100","245078","100","True","True","0","0","0","True","0","0","1247"
"14","100","245132","100","True","True","0","0","0","True","0","0","1248"
"7","100","245192","100","True","True","0","0","0","True","0","0","1249"
"6","100","245204","100","True","True","0","0","0","True","0","0","1250"
"11","100","245365","100","True","True","0","0","0","True","0","0","1251"
"11","100","245507","100","True","True","0","0","0","True","0","0","1252"
"11","100","245644","100","True","True","0","0","0","True","0","0","1253"
"0","401","313270","100","True","True","0","0","0","True","0","0","1254"
"15","100","264466","100","True","True","0","0","0","True","0","0","1255"
"14","100","264528","100","True","True","0","0","0","True","0","0","1256"
"14","300","264569","100","True","True","0","0","0","True","0","0","1257"
"15","100","273529","100","True","True","0","0","0","True","0","0","1258"
"11","100","264635","100","True","True","0","0","0","True","0","0","1259"
"11","300","264647","100","True","True","0","0","0","True","0","0","1260"
"11","200","264659","100","True","True","0","0","0","True","0","0","1261"
"14","200","264685","100","True","True","0","0","0","True","0","0","1262"
"15","100","264705","100","True","True","0","0","0","True","0","0","1263"
"0","401","264731","100","True","True","0","0","0","True","0","0","1264"
"13","100","265083","100","True","True","0","0","0","True","0","0","1265"
"13","300","265096","100","True","True","0","0","0","True","0","0","1266"
"13","200","265116","100","True","True","0","0","0","True","0","0","1267"
"9","100","265223","100","True","True","0","0","0","True","0","0","1268"
"7","100","265250","100","True","True","0","0","0","True","0","0","1269"
"10","100","265297","100","True","True","0","0","0","True","0","0","1270"
"5","100","265314","100","True","True","0","0","0","True","0","0","1271"
"6","100","265327","100","True","True","0","0","0","True","0","0","1272"
"5","100","265340","100","True","True","0","0","0","True","0","0","1273"
"9","100","265362","100","True","True","0","0","0","True","0","0","1274"
"10","100","265374","100","True","True","0","0","0","True","0","0","1275"
"6","100","265411","100","True","True","0","0","0","True","0","0","1276"
"7","200","265426","100","True","True","0","0","0","True","0","0","1277"
"7","300","265492","100","True","True","0","0","0","True","0","0","1278"
"15","100","274714","100","True","True","0","0","0","True","0","0","1279"
"15","100","341938","100","True","True","0","0","0","True","0","0","1280"
"15","100","341944","100","True","True","0","0","0","True","0","0","1281"
"15","100","341945","100","True","True","0","0","0","True","0","0","1282"
"15","100","341946","0","True","True","0","0","0","True","0","0","1283"
"15","100","342012","100","True","True","0","0","0","True","0","0","1284"
"14","100","275523","100","True","True","0","0","0","True","0","0","1285"
"13","300","369634","0","True","True","0","0","0","True","0","0","1286"
"7","300","369636","0","True","True","0","0","0","True","0","0","1287"
"11","300","369637","0","True","True","0","0","0","True","0","0","1288"
"14","300","369638","0","True","True","0","0","0","True","0","0","1289"
"9","100","275906","100","True","True","0","0","0","True","0","0","1290"
"15","100","347545","100","True","True","0","0","0","True","0","0","1291"
"7","100","276728","100","True","True","0","0","0","True","0","0","1292"
"14","100","276740","100","True","True","0","0","0","True","0","0","1293"
"15","100","276863","100","True","True","0","0","0","True","0","0","1294"
"15","100","276930","100","True","True","0","0","0","True","0","0","1295"
"15","100","277106","100","True","True","0","0","0","True","0","0","1296"
"7","100","304641","100","True","True","0","0","0","True","0","0","1297"
"6","100","336087","100","True","True","0","0","0","True","0","0","1298"
"14","100","291443","100","True","True","0","0","0","True","0","0","1299"
"12","100","337223","100","True","True","0","0","0","True","0","0","1300"
"5","100","337225","100","True","True","0","0","0","True","0","0","1301"
"14","100","337226","100","True","True","0","0","0","True","0","0","1302"
"15","100","337227","100","True","True","0","0","0","True","0","0","1303"
"15","100","337228","100","True","True","0","0","0","True","0","0","1304"
"6","100","337229","100","True","True","0","0","0","True","0","0","1305"
"13","100","337230","100","True","True","0","0","0","True","0","0","1306"
"1","200","337235","100","True","True","0","0","0","True","0","0","1307"
"2","200","337236","100","True","True","0","0","0","True","0","0","1308"
"4","200","337237","100","True","True","0","0","0","True","0","0","1309"
"8","200","337238","100","True","True","0","0","0","True","0","0","1310"
"15","100","306858","100","True","True","0","0","0","True","0","0","1311"
"11","100","307397","100","True","True","0","0","0","True","0","0","1312"
"7","300","338876","100","True","True","0","0","0","True","0","0","1313"
"4","100","303211","100","True","True","0","0","0","True","0","0","1314"
"12","100","303582","100","True","True","0","0","0","True","0","0","1315"
"8","100","335067","100","True","True","0","0","0","True","0","0","1316"
"9","100","335108","100","True","True","0","0","0","True","0","0","1317"
"1","100","303875","100","True","True","0","0","0","True","0","0","1318"
"5","100","304052","100","True","True","0","0","0","True","0","0","1319"
"2","100","335456","100","True","True","0","0","0","True","0","0","1320"
"13","100","335473","100","True","True","0","0","0","True","0","0","1321"
"10","100","335589","100","True","True","0","0","0","True","0","0","1322"
"3","100","304252","100","True","True","0","0","0","True","0","0","1323"
"0","401","313270","100","True","True","0","0","0","True","0","0","1324"
"11","100","268693","100","True","True","0","0","0","True","0","0","1325"
"13","100","268705","100","True","True","0","0","0","True","0","0","1326"
"14","100","268720","100","True","True","0","0","0","True","0","0","1327"
"6","100","268742","0","True","True","0","0","0","True","0","0","1328"
"5","100","268754","0","True","True","0","0","0","True","0","0","1329"
"7","100","300113","100","True","True","0","0","0","True","0","0","1330"
"9","100","268776","0","True","True","0","0","0","True","0","0","1331"
"10","100","268788","0","True","True","0","0","0","True","0","0","1332"
"10","100","268811","100","True","True","0","0","0","True","0","0","1333"
"6","100","268824","100","True","True","0","0","0","True","0","0","1334"
"9","100","268837","100","True","True","0","0","0","True","0","0","1335"
"5","100","268860","100","True","True","0","0","0","True","0","0","1336"
"14","100","300216","100","True","True","0","0","0","True","0","0","1337"
"15","100","286817","100","True","True","0","0","0","True","0","0","1338"
"0","401","345112","100","True","True","0","0","0","True","0","0","1339"
"0","401","269017","100","True","True","0","0","0","True","0","0","1340"
"15","100","269067","100","True","True","0","0","0","True","0","0","1341"
"15","100","282621","100","True","True","0","0","0","True","0","0","1342"
"15","100","269308","100","True","True","0","0","0","True","0","0","1343"
"15","100","269342","100","True","True","0","0","0","True","0","0","1344"
"111","100","300692","100","True","True","0","0","0","True","0","0","1345"
"114","100","300701","100","True","True","0","0","0","True","0","0","1346"
"15","100","269372","100","True","True","0","0","0","True","0","0","1347"
"111","100","300736","100","True","True","0","0","0","True","0","0","1348"
"107","100","300849","100","True","True","0","0","0","True","0","0","1349"
"15","100","269529","100","True","True","0","0","0","True","0","0","1350"
"15","100","274103","100","True","True","0","0","0","True","0","0","1351"
"113","100","301052","100","True","True","0","0","0","True","0","0","1352"
"11","100","301077","100","True","True","0","0","0","True","0","0","1353"
"15","100","301282","100","True","True","0","0","0","True","0","0","1354"
"13","100","270151","100","True","True","0","0","0","True","0","0","1355"
"15","100","270161","100","True","True","0","0","0","True","0","0","1356"
"15","100","346282","100","True","True","0","0","0","True","0","0","1357"
"15","100","270228","100","True","True","0","0","0","True","0","0","1358"
"13","100","270241","100","True","True","0","0","0","True","0","0","1359"
"15","100","270254","100","True","True","0","0","0","True","0","0","1360"
"9","100","346518","100","True","True","0","0","0","True","0","0","1361"
"106","200","333100","100","True","True","0","0","0","True","0","0","1362"
"113","100","346603","100","True","True","0","0","0","True","0","0","1363"
"109","200","333245","100","True","True","0","0","0","True","0","0","1364"
"110","200","333264","100","True","True","0","0","0","True","0","0","1365"
"105","200","333279","100","True","True","0","0","0","True","0","0","1366"
"5","300","333293","100","True","True","0","0","0","True","0","0","1367"
"9","300","333305","100","True","True","0","0","0","True","0","0","1368"
"6","300","333318","100","True","True","0","0","0","True","0","0","1369"
"15","100","275125","100","True","True","0","0","0","True","0","0","1370"
"10","300","333331","100","True","True","0","0","0","True","0","0","1371"
"111","100","324397","100","True","True","0","0","0","True","0","0","1372"
"15","100","328914","100","True","True","0","0","0","True","0","0","1373"
"15","100","328961","100","True","True","0","0","0","True","0","0","1374"
"15","100","328993","100","True","True","0","0","0","True","0","0","1375"
"6","100","346934","100","True","True","0","0","0","True","0","0","1376"
"7","100","284282","100","True","True","0","0","0","True","0","0","1377"
"11","100","284377","100","True","True","0","0","0","True","0","0","1378"
"15","100","329184","100","True","True","0","0","0","True","0","0","1379"
"5","100","347119","100","True","True","0","0","0","True","0","0","1380"
"15","100","329271","100","True","True","0","0","0","True","0","0","1381"
"10","100","347293","100","True","True","0","0","0","True","0","0","1382"
"11","100","284887","100","True","True","0","0","0","True","0","0","1383"
"15","100","325223","100","True","True","0","0","0","True","0","0","1384"
"7","100","262560","100","True","True","0","0","0","True","0","0","1385"
"14","100","284961","100","True","True","0","0","0","True","0","0","1386"
"15","100","280490","100","True","True","0","0","0","True","0","0","1387"
"14","100","284990","100","True","True","0","0","0","True","0","0","1388"
"15","100","262628","100","True","True","0","0","0","True","0","0","1389"
"15","100","262645","100","True","True","0","0","0","True","0","0","1390"
"0","401","285060","100","True","True","0","0","0","True","0","0","1391"
"15","100","329968","100","True","True","0","0","0","True","0","0","1392"
"11","100","271871","100","True","True","0","0","0","True","0","0","1393"
"115","100","352506","100","True","True","0","0","0","True","0","0","1394"
"13","100","298848","100","True","True","0","0","0","True","0","0","1395"
"7","100","289933","100","True","True","0","0","0","True","0","0","1396"
"10","100","348217","0","True","True","0","0","0","True","0","0","1397"
"6","100","348399","0","True","True","0","0","0","True","0","0","1398"
"9","100","348426","0","True","True","0","0","0","True","0","0","1399"
"115","100","352998","100","True","True","0","0","0","True","0","0","1400"
"115","100","353030","100","True","True","0","0","0","True","0","0","1401"
"0","401","348615","100","True","True","0","0","0","True","0","0","1402"
"5","100","295143","0","True","True","0","0","0","True","0","0","1403"
"7","100","295410","100","True","True","0","0","0","True","0","0","1404"
"14","100","268682","100","True","True","0","0","0","True","0","0","1405"
"12","100","268848","100","True","True","0","0","0","True","0","0","1406"
"3","100","268943","100","True","True","0","0","0","True","0","0","1407"
"9","100","269047","100","True","True","0","0","0","True","0","0","1408"
"5","100","269063","100","True","True","0","0","0","True","0","0","1409"
"13","100","269081","100","True","True","0","0","0","True","0","0","1410"
"0","401","300507","100","True","True","0","0","0","True","0","0","1411"
"6","100","269183","100","True","True","0","0","0","True","0","0","1412"
"11","100","269204","100","True","True","0","0","0","True","0","0","1413"
"10","100","269227","100","True","True","0","0","0","True","0","0","1414"
"5","100","345345","0","True","True","0","0","0","True","0","0","1415"
"1","100","269240","100","True","True","0","0","0","True","0","0","1416"
"2","100","269253","100","True","True","0","0","0","True","0","0","1417"
"8","100","269271","100","True","True","0","0","0","True","0","0","1418"
"4","100","269281","100","True","True","0","0","0","True","0","0","1419"
"5","100","269427","100","True","True","0","0","0","True","0","0","1420"
"0","401","269728","100","True","True","0","0","0","True","0","0","1421"
"4","200","270859","100","True","True","0","0","0","True","0","0","1422"
"4","300","270873","100","True","True","0","0","0","True","0","0","1423"
"1","200","270898","100","True","True","0","0","0","True","0","0","1424"
"1","300","270931","100","True","True","0","0","0","True","0","0","1425"
"2","200","270960","100","True","True","0","0","0","True","0","0","1426"
"2","300","270973","100","True","True","0","0","0","True","0","0","1427"
"8","200","271005","100","True","True","0","0","0","True","0","0","1428"
"12","100","338171","100","True","True","0","0","0","True","0","0","1429"
"8","300","271019","100","True","True","0","0","0","True","0","0","1430"
"0","401","302449","100","True","True","0","0","0","True","0","0","1431"
"0","401","302554","100","True","True","0","0","0","True","0","0","1432"
"5","100","338583","100","True","True","0","0","0","True","0","0","1433"
"12","100","360993","100","True","True","0","0","0","True","0","0","1434"
"3","100","338614","100","True","True","0","0","0","True","0","0","1435"
"9","100","338627","100","True","True","0","0","0","True","0","0","1436"
"6","100","338640","100","True","True","0","0","0","True","0","0","1437"
"10","100","338652","100","True","True","0","0","0","True","0","0","1438"
"12","100","271543","100","True","True","0","0","0","True","0","0","1439"
"3","100","334238","100","True","True","0","0","0","True","0","0","1440"
"3","100","271571","100","True","True","0","0","0","True","0","0","1441"
"9","100","334307","100","True","True","0","0","0","True","0","0","1442"
"6","100","334337","100","True","True","0","0","0","True","0","0","1443"
"6","100","271661","100","True","True","0","0","0","True","0","0","1444"
"2","100","334354","100","True","True","0","0","0","True","0","0","1445"
"13","100","271684","100","True","True","0","0","0","True","0","0","1446"
"9","100","271696","100","True","True","0","0","0","True","0","0","1447"
"10","100","271724","100","True","True","0","0","0","True","0","0","1448"
"11","100","271760","100","True","True","0","0","0","True","0","0","1449"
"14","100","271842","100","True","True","0","0","0","True","0","0","1450"
"7","100","271995","100","True","True","0","0","0","True","0","0","1451"
"15","100","272180","100","True","True","0","0","0","True","0","0","1452"
"3","100","361790","100","True","True","0","0","0","True","0","0","1453"
"4","100","339528","100","True","True","0","0","0","True","0","0","1454"
"12","100","339532","100","True","True","0","0","0","True","0","0","1455"
"12","100","339533","100","True","True","0","0","0","True","0","0","1456"
"0","401","339536","100","True","True","0","0","0","True","0","0","1457"
"1","100","339541","100","True","True","0","0","0","True","0","0","1458"
"5","100","339546","100","True","True","0","0","0","True","0","0","1459"
"5","100","339547","100","True","True","0","0","0","True","0","0","1460"
"13","100","339548","100","True","True","0","0","0","True","0","0","1461"
"13","100","339549","100","True","True","0","0","0","True","0","0","1462"
"3","100","339550","100","True","True","0","0","0","True","0","0","1463"
"3","100","339551","100","True","True","0","0","0","True","0","0","1464"
"7","100","339552","100","True","True","0","0","0","True","0","0","1465"
"7","100","339553","100","True","True","0","0","0","True","0","0","1466"
"15","100","339554","100","True","True","0","0","0","True","0","0","1467"
"15","100","339555","100","True","True","0","0","0","True","0","0","1468"
"11","100","339556","100","True","True","0","0","0","True","0","0","1469"
"11","100","339557","100","True","True","0","0","0","True","0","0","1470"
"9","100","339558","100","True","True","0","0","0","True","0","0","1471"
"9","100","339559","100","True","True","0","0","0","True","0","0","1472"
"2","100","339560","100","True","True","0","0","0","True","0","0","1473"
"6","100","339565","100","True","True","0","0","0","True","0","0","1474"
"6","100","339566","100","True","True","0","0","0","True","0","0","1475"
"14","100","339567","100","True","True","0","0","0","True","0","0","1476"
"14","100","339568","100","True","True","0","0","0","True","0","0","1477"
"10","100","339569","100","True","True","0","0","0","True","0","0","1478"
"10","100","339570","100","True","True","0","0","0","True","0","0","1479"
"8","100","339571","100","True","True","0","0","0","True","0","0","1480"
"15","100","268554","100","True","True","0","0","0","True","0","0","1481"
"7","100","268617","100","True","True","0","0","0","True","0","0","1482"
"0","200","342542","0","True","True","0","0","0","True","0","0","1483"
"0","100","344012","0","True","True","0","0","0","True","0","0","1484"
"0","100","344558","0","True","True","0","0","0","True","0","0","1485"
"4","300","356572","0","True","True","0","0","0","True","0","0","1486"
"0","100","348855","0","True","True","0","0","0","True","0","0","1487"
"0","100","348859","0","True","True","0","0","0","True","0","0","1488"
"0","100","348863","0","True","True","0","0","0","True","0","0","1489"
"0","100","348867","0","True","True","0","0","0","True","0","0","1490"
"1","300","313809","100","True","True","0","0","0","True","0","0","1491"
"2","300","313810","100","True","True","0","0","0","True","0","0","1492"
"8","300","313811","100","True","True","0","0","0","True","0","0","1493"
"4","300","342449","100","True","True","0","0","0","True","0","0","1494"
"0","401","265008","100","True","True","0","0","0","True","0","0","1495"
"1","200","296503","100","True","True","0","0","0","True","0","0","1496"
"14","100","269691","100","True","True","0","0","0","True","0","0","1497"
