"SNOHandle_","SNOHandle_Id","PRTransform_","PRTransform_Quaternion_","PRTransform_Quaternion_W","PRTransform_Quaternion_Vector3D_","PRTransform_Quaternion_Vector3D_X","PRTransform_Quaternion_Vector3D_Y","PRTransform_Quaternion_Vector3D_Z","PRTransform_Vector3D_","PRTransform_Vector3D_X","PRTransform_Vector3D_Y","PRTransform_Vector3D_Z","SceneSpecification_","SceneSpecification_CellZ","SceneSpecification_Cell_","SceneSpecification_Cell_X","SceneSpecification_Cell_Y","SceneSpecification_SNOLevelAreas_0","SceneSpecification_SNOLevelAreas_1","SceneSpecification_SNOLevelAreas_2","SceneSpecification_SNOLevelAreas_3","SceneSpecification_SNOPrevWorld","SceneSpecification_Unknown1","SceneSpecification_SNOPrevLevelArea","SceneSpecification_SNONextWorld","SceneSpecification_Unknown2","SceneSpecification_SNONextLevelArea","SceneSpecification_SNOMusic","SceneSpecification_SNOCombatMusic","SceneSpecification_SNOAmbient","SceneSpecification_SNOReverb","SceneSpecification_SNOWeather","SceneSpecification_SNOPresetWorld","SceneSpecification_Unknown3","SceneSpecification_Unknown4","SceneSpecification_Unknown5","SceneSpecification_ClusterID","SceneSpecification_SceneCachedValues_","SceneSpecification_SceneCachedValues_Unknown1","SceneSpecification_SceneCachedValues_Unknown2","SceneSpecification_SceneCachedValues_Unknown3","SceneSpecification_SceneCachedValues_AABB1_","SceneSpecification_SceneCachedValues_AABB1_Min_","SceneSpecification_SceneCachedValues_AABB1_Min_X","SceneSpecification_SceneCachedValues_AABB1_Min_Y","SceneSpecification_SceneCachedValues_AABB1_Min_Z","SceneSpecification_SceneCachedValues_AABB1_Max_","SceneSpecification_SceneCachedValues_AABB1_Max_X","SceneSpecification_SceneCachedValues_AABB1_Max_Y","SceneSpecification_SceneCachedValues_AABB1_Max_Z","SceneSpecification_SceneCachedValues_AABB2_","SceneSpecification_SceneCachedValues_AABB2_Min_","SceneSpecification_SceneCachedValues_AABB2_Min_X","SceneSpecification_SceneCachedValues_AABB2_Min_Y","SceneSpecification_SceneCachedValues_AABB2_Min_Z","SceneSpecification_SceneCachedValues_AABB2_Max_","SceneSpecification_SceneCachedValues_AABB2_Max_X","SceneSpecification_SceneCachedValues_AABB2_Max_Y","SceneSpecification_SceneCachedValues_AABB2_Max_Z","SceneSpecification_SceneCachedValues_Unknown4_0","SceneSpecification_SceneCachedValues_Unknown4_1","SceneSpecification_SceneCachedValues_Unknown4_2","SceneSpecification_SceneCachedValues_Unknown4_3","SceneSpecification_SceneCachedValues_Unknown5","Id"
"True","162202","True","True","1","True","0","0","0","True","960","-240","0","True","0","True","0","0","109516","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","212141","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","711"
"True","162229","True","True","1","True","0","0","0","True","480","0","0","True","0","True","0","0","109516","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","212141","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","712"
"True","120208","True","True","1","True","0","0","0","True","720","0","0","True","0","True","0","0","109516","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","212141","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","713"
"True","120211","True","True","1","True","0","0","0","True","960","0","0","True","0","True","0","0","109516","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","212141","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","714"
"True","162219","True","True","1","True","0","0","0","True","1200","0","0","True","0","True","0","0","109516","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","212141","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","715"
"True","121082","True","True","1","True","0","0","0","True","480","240","0","True","0","True","0","0","109516","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","212141","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","716"
"True","117525","True","True","1","True","0","0","0","True","720","240","0","True","0","True","0","0","109516","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","212141","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","717"
"True","117516","True","True","1","True","0","0","0","True","960","240","0","True","0","True","0","0","109516","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","212141","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","718"
"True","162222","True","True","1","True","0","0","0","True","1200","240","0","True","0","True","0","0","109516","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","212141","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","719"
"True","117543","True","True","1","True","0","0","0","True","0","480","0","True","0","True","0","0","109516","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","212141","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","720"
"True","117537","True","True","1","True","0","0","0","True","240","480","0","True","0","True","0","0","109516","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","212141","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","721"
"True","117546","True","True","1","True","0","0","0","True","480","480","0","True","0","True","0","0","109516","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","212141","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","722"
"True","117522","True","True","1","True","0","0","0","True","720","480","0","True","0","True","0","0","109516","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","212141","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","723"
"True","121070","True","True","1","True","0","0","0","True","960","480","0","True","0","True","0","0","109516","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","212141","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","724"
"True","117540","True","True","1","True","0","0","0","True","0","720","0","True","0","True","0","0","109516","-1","-1","-1","-1","-1","-1","109513","171","109514","-1","-1","-1","-1","212141","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","725"
"True","117534","True","True","1","True","0","0","0","True","240","720","0","True","0","True","0","0","109516","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","212141","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","726"
"True","117528","True","True","1","True","0","0","0","True","480","720","0","True","0","True","0","0","109516","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","212141","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","727"
"True","117519","True","True","1","True","0","0","0","True","720","720","0","True","0","True","0","0","109516","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","212141","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","728"
"True","121066","True","True","1","True","0","0","0","True","960","720","0","True","0","True","0","0","109516","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","212141","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","729"
"True","162192","True","True","1","True","0","0","0","True","-240","960","0","True","0","True","0","0","109516","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","212141","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","730"
"True","120205","True","True","1","True","0","0","0","True","0","960","0","True","0","True","0","0","109516","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","212141","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","731"
"True","117531","True","True","1","True","0","0","0","True","240","960","0","True","0","True","0","0","109516","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","212141","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","732"
"True","121078","True","True","1","True","0","0","0","True","480","960","0","True","0","True","0","0","109516","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","212141","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","733"
"True","121074","True","True","1","True","0","0","0","True","720","960","0","True","0","True","0","0","109516","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","212141","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","734"
"True","149719","True","True","1","True","0","0","0","True","0","1200","0","True","0","True","0","0","109516","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","212141","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","735"
"True","149716","True","True","1","True","0","0","0","True","240","1200","0","True","0","True","0","0","109516","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","212141","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","736"
"True","166380","True","True","1","True","0","0","0","True","240","0","0","True","0","True","0","0","111232","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","163493","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","737"
"True","94927","True","True","1","True","0","0","0","True","0","0","0","True","0","True","0","0","111232","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","163493","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","738"
"True","129427","True","True","1","True","0","0","0","True","0","360","0","True","0","True","0","0","80791","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","81454","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","739"
"True","129430","True","True","1","True","0","0","0","True","360","0","0","True","0","True","0","0","80791","-1","-1","-1","-1","-1","-1","80763","172","80792","-1","-1","-1","-1","81454","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","740"
"True","129433","True","True","1","True","0","0","0","True","360","360","0","True","0","True","0","0","80791","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","81454","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","741"
"True","129436","True","True","1","True","0","0","0","True","0","0","0","True","0","True","0","0","80791","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","81454","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","742"
"True","129725","True","True","1","True","0","0","0","True","0","360","0","True","0","True","0","0","80792","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","81454","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","743"
"True","129728","True","True","1","True","0","0","0","True","360","0","0","True","0","True","0","0","80792","-1","-1","-1","-1","-1","-1","85201","172","85202","-1","-1","-1","-1","81454","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","744"
"True","129731","True","True","1","True","0","0","0","True","360","360","0","True","0","True","0","0","80792","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","81454","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","745"
"True","129734","True","True","1","True","0","0","0","True","0","0","0","True","0","True","0","0","80792","-1","-1","-1","-1","-1","-1","79401","171","80791","-1","-1","-1","-1","81454","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","746"
"True","128931","True","True","1","True","0","0","0","True","0","360","0","True","0","True","0","0","85202","-1","-1","-1","-1","-1","-1","80763","171","80792","-1","-1","-1","-1","81454","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","747"
"True","128934","True","True","1","True","0","0","0","True","360","0","0","True","0","True","0","0","85202","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","81454","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","748"
"True","128937","True","True","1","True","0","0","0","True","360","360","0","True","0","True","0","0","85202","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","81454","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","749"
"True","128940","True","True","1","True","0","0","0","True","0","0","0","True","0","True","0","0","85202","-1","-1","-1","-1","-1","-1","81934","172","119305","-1","-1","-1","-1","81454","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","750"
"True","130295","True","True","1","True","0","0","0","True","0","360","0","True","0","True","0","0","119653","-1","-1","-1","-1","-1","-1","81934","171","119305","-1","-1","-1","-1","81454","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","751"
"True","130298","True","True","1","True","0","0","0","True","360","0","0","True","0","True","0","0","119653","-1","-1","-1","-1","-1","-1","139272","172","139274","-1","-1","-1","-1","81454","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","752"
"True","130301","True","True","1","True","0","0","0","True","360","360","0","True","0","True","0","0","119653","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","81454","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","753"
"True","130304","True","True","1","True","0","0","0","True","0","0","0","True","0","True","0","0","119653","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","81454","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","754"
"True","131458","True","True","1","True","0","0","0","True","0","360","0","True","0","True","0","0","139274","-1","-1","-1","-1","-1","-1","119641","171","119653","-1","-1","-1","-1","81454","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","755"
"True","131461","True","True","1","True","0","0","0","True","360","0","0","True","0","True","0","0","139274","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","81454","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","756"
"True","131464","True","True","1","True","0","0","0","True","360","360","0","True","0","True","0","0","139274","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","81454","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","757"
"True","131467","True","True","1","True","0","0","0","True","0","0","0","True","0","True","0","0","139274","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","81454","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","758"
"True","133030","True","True","1","True","0","0","0","True","0","360","0","True","0","True","0","0","119656","-1","-1","-1","-1","-1","-1","139272","171","139274","-1","-1","-1","-1","81454","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","759"
"True","133033","True","True","1","True","0","0","0","True","360","0","0","True","0","True","0","0","119656","-1","-1","-1","-1","-1","-1","119290","172","119306","-1","-1","-1","-1","81454","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","760"
"True","133036","True","True","1","True","0","0","0","True","360","360","0","True","0","True","0","0","119656","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","81454","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","761"
"True","133039","True","True","1","True","0","0","0","True","0","0","0","True","0","True","0","0","119656","-1","-1","-1","-1","-1","-1","119290","172","119306","-1","-1","-1","-1","81454","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","762"
"True","151256","True","True","1","True","0","0","0","True","720","240","0","True","0","True","0","0","119306","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","193321","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","763"
"True","151259","True","True","1","True","0","0","0","True","960","0","0","True","0","True","0","0","119306","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","193321","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","764"
"True","151262","True","True","1","True","0","0","0","True","960","240","0","True","0","True","0","0","119306","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","193321","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","765"
"True","151265","True","True","1","True","0","0","0","True","720","0","0","True","0","True","0","0","119306","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","193321","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","766"
"True","150337","True","True","1","True","0","0","0","True","240","240","0","True","0","True","0","0","119306","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","193321","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","767"
"True","150340","True","True","1","True","0","0","0","True","480","0","0","True","0","True","0","0","119306","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","193321","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","768"
"True","150343","True","True","1","True","0","0","0","True","480","240","0","True","0","True","0","0","119306","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","193321","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","769"
"True","150346","True","True","1","True","0","0","0","True","240","0","0","True","0","True","0","0","119306","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","193321","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","770"
"True","152712","True","True","1","True","0","0","0","True","-240","240","0","True","0","True","0","0","119306","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","193321","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","771"
"True","152715","True","True","1","True","0","0","0","True","0","0","0","True","0","True","0","0","119306","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","193321","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","772"
"True","152718","True","True","1","True","0","0","0","True","0","240","0","True","0","True","0","0","119306","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","193321","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","773"
"True","152721","True","True","1","True","0","0","0","True","-240","0","0","True","0","True","0","0","119306","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","193321","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","774"
"True","142380","True","True","1","True","0","0","0","True","720","240","0","True","0","True","0","0","86080","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","81454","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","775"
"True","142375","True","True","1","True","0","0","0","True","960","0","0","True","0","True","0","0","86080","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","81454","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","776"
"True","142370","True","True","1","True","0","0","0","True","960","240","0","True","0","True","0","0","86080","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","81454","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","777"
"True","142387","True","True","1","True","0","0","0","True","720","0","0","True","0","True","0","0","86080","-1","-1","-1","-1","-1","-1","95804","171","112580","-1","-1","-1","-1","81454","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","778"
"True","115454","True","True","1","True","0","0","0","True","240","240","0","True","0","True","0","0","86080","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","81454","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","779"
"True","115450","True","True","1","True","0","0","0","True","480","0","0","True","0","True","0","0","86080","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","81454","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","780"
"True","115462","True","True","1","True","0","0","0","True","480","240","0","True","0","True","0","0","86080","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","81454","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","781"
"True","115458","True","True","1","True","0","0","0","True","240","0","0","True","0","True","0","0","86080","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","81454","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","782"
"True","118309","True","True","1","True","0","0","0","True","-240","240","0","True","0","True","0","0","86080","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","81454","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","783"
"True","118315","True","True","1","True","0","0","0","True","0","0","0","True","0","True","0","0","86080","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","81454","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","784"
"True","118318","True","True","1","True","0","0","0","True","0","240","0","True","0","True","0","0","86080","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","81454","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","785"
"True","118312","True","True","1","True","0","0","0","True","-240","0","0","True","0","True","0","0","86080","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","81454","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","786"
"True","116325","True","True","1","True","0","0","0","True","240","720","0","True","0","True","0","0","86080","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","81454","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","787"
"True","116321","True","True","1","True","0","0","0","True","480","480","0","True","0","True","0","0","86080","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","81454","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","788"
"True","116333","True","True","1","True","0","0","0","True","480","720","0","True","0","True","0","0","86080","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","81454","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","789"
"True","116329","True","True","1","True","0","0","0","True","240","480","0","True","0","True","0","0","86080","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","81454","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","790"
"True","107258","True","True","1","True","0","0","0","True","240","1200","0","True","0","True","0","0","86080","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","81454","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","791"
"True","107253","True","True","1","True","0","0","0","True","480","960","0","True","0","True","0","0","86080","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","81454","-1","-1","-1","0","-1","True","0","0","0","True","True","0","0","0","True","0","0","0","True","True","0","0","0","True","0","0","0","0","0","0","0","0","792"
